35.352	35.352	125
35.389	35.389	126
35.810	35.810	127
35.826	35.826	128
36.252	36.252	129
36.448	36.448	130
36.591	36.591	131
36.609	36.609	132
36.678	36.678	133
36.694	36.694	134
36.827	36.827	135
36.870	36.870	136
37.127	37.127	137
37.174	37.174	138
37.380	37.380	139
37.807	37.807	140
37.818	37.818	141
38.548	38.548	142
38.585	38.585	143
38.794	38.794	144
38.933	38.933	145
38.954	38.954	146
38.982	38.982	147
40.197	40.197	148
40.877	40.877	149
40.949	40.949	150
41.042	41.042	151
41.071	41.071	152
41.585	41.585	153
42.302	42.302	154
42.580	42.580	155
42.624	42.624	156
42.698	42.698	157
43.048	43.048	158
43.191	43.191	159
43.887	43.887	160
43.932	43.932	161
44.011	44.011	162
44.572	44.572	163
45.853	45.853	164
46.366	46.366	165
46.477	46.477	166
46.500	46.500	167
46.940	46.940	168
47.027	47.027	169
47.332	47.332	170
47.446	47.446	171
47.519	47.519	172
47.573	47.573	173
47.924	47.924	174
48.380	48.380	175
48.559	48.559	176
48.602	48.602	177
48.880	48.880	178
49.036	49.036	179
49.583	49.583	180
49.723	49.723	181
49.740	49.740	182
49.906	49.906	183
49.940	49.940	184
49.953	49.953	185
50.360	50.360	186
50.395	50.395	187
50.994	50.994	188
51.795	51.795	189
51.949	51.949	190
52.103	52.103	191
52.597	52.597	192
52.886	52.886	193
53.097	53.097	194
53.320	53.320	195
54.276	54.276	196
54.524	54.524	197
55.311	55.311	198
55.480	55.480	199
55.658	55.658	200
55.925	55.925	201
56.278	56.278	202
56.544	56.544	203
56.579	56.579	204
57.300	57.300	205
57.745	57.745	206
58.239	58.239	207
58.328	58.328	208
58.599	58.599	209
58.858	58.858	210
59.664	59.664	211
59.756	59.756	212
60.185	60.185	213
60.536	60.536	214
60.561	60.561	215
61.263	61.263	216
61.820	61.820	217
61.838	61.838	218
62.440	62.440	219
62.450	62.450	220
62.633	62.633	221
62.692	62.692	222
62.829	62.829	223
63.105	63.105	224
64.738	64.738	225
65.032	65.032	226
65.424	65.424	227
65.777	65.777	228
66.043	66.043	229
66.956	66.956	230
67.072	67.072	231
67.623	67.623	232
67.629	67.629	233
67.729	67.729	234
67.754	67.754	235
67.857	67.857	236
67.915	67.915	237
68.207	68.207	238
68.402	68.402	239
68.744	68.744	240
69.351	69.351	241
69.655	69.655	242
69.656	69.656	243
70.446	70.446	244
70.619	70.619	245
71.145	71.145	246
71.435	71.435	247
72.377	72.377	248
73.226	73.226	249
73.295	73.295	250
73.540	73.540	251
73.823	73.823	252
74.032	74.032	253
74.239	74.239	254
74.427	74.427	255
74.478	74.478	256
74.736	74.736	257
74.741	74.741	258
77.318	77.318	259
77.324	77.324	260
77.572	77.572	261
77.612	77.612	262
77.799	77.799	263
77.969	77.969	264
78.069	78.069	265
78.246	78.246	266
78.291	78.291	267
78.354	78.354	268
78.595	78.595	269
79.020	79.020	270
79.106	79.106	271
79.197	79.197	272
79.321	79.321	273
79.421	79.421	274
79.657	79.657	275
79.885	79.885	276
80.111	80.111	277
80.224	80.224	278
80.965	80.965	279
81.602	81.602	280
81.974	81.974	281
82.246	82.246	282
82.330	82.330	283
82.709	82.709	284
82.765	82.765	285
82.970	82.970	286
83.720	83.720	287
85.645	85.645	288
85.840	85.840	289
85.984	85.984	290
86.198	86.198	291
86.234	86.234	292
86.512	86.512	293
86.554	86.554	294
86.770	86.770	295
86.789	86.789	296
87.049	87.049	297
87.662	87.662	298
87.807	87.807	299
87.855	87.855	300
87.965	87.965	301
88.676	88.676	302
88.782	88.782	303
88.885	88.885	304
89.337	89.337	305
89.414	89.414	306
89.580	89.580	307
89.622	89.622	308
89.648	89.648	309
89.888	89.888	310
89.908	89.908	311
90.089	90.089	312
90.315	90.315	313
90.387	90.387	314
90.765	90.765	315
90.970	90.970	316
91.606	91.606	317
91.913	91.913	318
92.119	92.119	319
92.308	92.308	320
92.406	92.406	321
92.605	92.605	322
92.624	92.624	323
92.840	92.840	324
92.956	92.956	325
93.066	93.066	326
93.154	93.154	327
93.338	93.338	328
93.559	93.559	329
93.736	93.736	330
93.947	93.947	331
94.221	94.221	332
95.381	95.381	333
95.543	95.543	334
95.702	95.702	335
95.891	95.891	336
95.911	95.911	337
96.007	96.007	338
96.284	96.284	339
96.340	96.340	340
96.493	96.493	341
96.615	96.615	342
96.754	96.754	343
96.955	96.955	344
96.993	96.993	345
97.107	97.107	346
97.144	97.144	347
97.177	97.177	348
97.349	97.349	349
98.074	98.074	350
98.451	98.451	351
98.518	98.518	352
98.622	98.622	353
98.856	98.856	354
99.254	99.254	355
99.981	99.981	356
100.027	100.027	357
100.165	100.165	358
100.446	100.446	359
100.690	100.690	360
100.768	100.768	361
100.833	100.833	362
101.668	101.668	363
101.779	101.779	364
102.154	102.154	365
102.362	102.362	366
102.609	102.609	367
103.241	103.241	368
103.510	103.510	369
103.615	103.615	370
104.069	104.069	371
104.892	104.892	372
105.424	105.424	373
105.822	105.822	374
105.995	105.995	375
106.720	106.720	376
107.111	107.111	377
107.332	107.332	378
107.406	107.406	379
107.671	107.671	380
107.847	107.847	381
108.034	108.034	382
108.313	108.313	383
108.401	108.401	384
108.561	108.561	385
108.600	108.600	386
108.641	108.641	387
108.757	108.757	388
108.770	108.770	389
109.482	109.482	390
109.525	109.525	391
109.540	109.540	392
109.674	109.674	393
109.841	109.841	394
109.908	109.908	395
110.003	110.003	396
110.963	110.963	397
110.972	110.972	398
111.027	111.027	399
111.256	111.256	400
111.415	111.415	401
111.752	111.752	402
111.874	111.874	403
112.040	112.040	404
112.526	112.526	405
112.728	112.728	406
112.747	112.747	407
112.888	112.888	408
114.293	114.293	409
114.660	114.660	410
114.692	114.692	411
114.802	114.802	412
115.735	115.735	413
116.215	116.215	414
116.323	116.323	415
116.665	116.665	416
116.917	116.917	417
116.965	116.965	418
117.063	117.063	419
117.190	117.190	420
117.247	117.247	421
117.520	117.520	422
117.945	117.945	423
117.998	117.998	424
118.529	118.529	425
118.539	118.539	426
118.589	118.589	427
118.857	118.857	428
120.199	120.199	429
120.326	120.326	430
120.427	120.427	431
120.474	120.474	432
120.612	120.612	433
120.882	120.882	434
120.970	120.970	435
121.338	121.338	436
121.412	121.412	437
121.573	121.573	438
121.663	121.663	439
121.974	121.974	440
122.523	122.523	441
122.762	122.762	442
123.039	123.039	443
123.146	123.146	444
123.167	123.167	445
123.310	123.310	446
123.314	123.314	447
123.351	123.351	448
123.477	123.477	449
123.532	123.532	450
123.652	123.652	451
123.707	123.707	452
123.709	123.709	453
123.882	123.882	454
123.911	123.911	455
124.018	124.018	456
124.447	124.447	457
125.067	125.067	458
125.126	125.126	459
125.293	125.293	460
125.598	125.598	461
125.786	125.786	462
126.083	126.083	463
126.244	126.244	464
126.931	126.931	465
127.020	127.020	466
127.193	127.193	467
127.262	127.262	468
127.671	127.671	469
128.413	128.413	470
128.445	128.445	471
128.538	128.538	472
128.576	128.576	473
128.865	128.865	474
129.614	129.614	475
131.232	131.232	476
131.323	131.323	477
131.490	131.490	478
131.773	131.773	479
131.884	131.884	480
131.931	131.931	481
132.040	132.040	482
132.105	132.105	483
132.266	132.266	484
132.466	132.466	485
132.502	132.502	486
132.670	132.670	487
134.294	134.294	488
134.373	134.373	489
134.428	134.428	490
134.680	134.680	491
134.788	134.788	492
134.829	134.829	493
134.841	134.841	494
135.365	135.365	495
135.577	135.577	496
135.964	135.964	497
136.264	136.264	498
136.342	136.342	499
136.404	136.404	500
136.703	136.703	501
136.897	136.897	502
136.946	136.946	503
137.120	137.120	504
137.132	137.132	505
137.280	137.280	506
138.911	138.911	507
138.925	138.925	508
139.486	139.486	509
139.611	139.611	510
139.731	139.731	511
140.034	140.034	512
140.138	140.138	513
140.500	140.500	514
140.524	140.524	515
140.981	140.981	516
141.629	141.629	517
141.709	141.709	518
142.009	142.009	519
142.062	142.062	520
142.091	142.091	521
142.792	142.792	522
143.013	143.013	523
143.081	143.081	524
143.188	143.188	525
143.236	143.236	526
143.489	143.489	527
143.568	143.568	528
143.944	143.944	529
144.133	144.133	530
144.371	144.371	531
144.451	144.451	532
144.488	144.488	533
144.632	144.632	534
144.816	144.816	535
145.599	145.599	536
146.508	146.508	537
147.118	147.118	538
147.172	147.172	539
147.380	147.380	540
147.564	147.564	541
148.323	148.323	542
148.447	148.447	543
148.683	148.683	544
148.743	148.743	545
148.811	148.811	546
149.356	149.356	547
149.535	149.535	548
149.694	149.694	549
150.096	150.096	550
150.280	150.280	551
150.912	150.912	552
150.960	150.960	553
151.007	151.007	554
151.142	151.142	555
151.162	151.162	556
151.351	151.351	557
152.336	152.336	558
152.375	152.375	559
152.726	152.726	560
152.800	152.800	561
152.891	152.891	562
152.983	152.983	563
153.383	153.383	564
153.426	153.426	565
153.966	153.966	566
154.147	154.147	567
154.323	154.323	568
154.347	154.347	569
154.588	154.588	570
154.951	154.951	571
154.971	154.971	572
155.203	155.203	573
155.232	155.232	574
155.256	155.256	575
155.962	155.962	576
156.067	156.067	577
156.203	156.203	578
156.260	156.260	579
156.369	156.369	580
156.512	156.512	581
156.746	156.746	582
156.894	156.894	583
157.143	157.143	584
157.180	157.180	585
157.334	157.334	586
157.362	157.362	587
157.729	157.729	588
157.961	157.961	589
158.239	158.239	590
158.249	158.249	591
158.423	158.423	592
158.509	158.509	593
158.630	158.630	594
159.118	159.118	595
159.202	159.202	596
159.225	159.225	597
159.274	159.274	598
159.336	159.336	599
159.764	159.764	600
160.091	160.091	601
160.136	160.136	602
160.372	160.372	603
160.421	160.421	604
160.478	160.478	605
160.707	160.707	606
160.793	160.793	607
160.916	160.916	608
161.521	161.521	609
161.606	161.606	610
161.650	161.650	611
161.684	161.684	612
162.001	162.001	613
162.322	162.322	614
162.674	162.674	615
162.804	162.804	616
163.596	163.596	617
163.697	163.697	618
163.893	163.893	619
163.967	163.967	620
164.522	164.522	621
164.724	164.724	622
164.961	164.961	623
164.986	164.986	624
165.466	165.466	625
165.735	165.735	626
165.858	165.858	627
166.318	166.318	628
166.456	166.456	629
166.683	166.683	630
166.946	166.946	631
167.192	167.192	632
167.226	167.226	633
167.462	167.462	634
168.663	168.663	635
168.974	168.974	636
169.019	169.019	637
169.064	169.064	638
169.346	169.346	639
169.352	169.352	640
169.653	169.653	641
169.953	169.953	642
169.974	169.974	643
170.082	170.082	644
170.770	170.770	645
170.979	170.979	646
171.060	171.060	647
171.084	171.084	648
171.155	171.155	649
171.557	171.557	650
171.991	171.991	651
172.219	172.219	652
172.991	172.991	653
173.412	173.412	654
173.475	173.475	655
173.734	173.734	656
174.407	174.407	657
175.211	175.211	658
175.247	175.247	659
175.864	175.864	660
175.945	175.945	661
176.259	176.259	662
176.625	176.625	663
177.162	177.162	664
177.878	177.878	665
178.375	178.375	666
178.536	178.536	667
178.755	178.755	668
178.786	178.786	669
178.839	178.839	670
178.940	178.940	671
179.544	179.544	672
179.764	179.764	673
180.419	180.419	674
180.581	180.581	675
180.589	180.589	676
181.101	181.101	677
182.117	182.117	678
182.534	182.534	679
182.995	182.995	680
183.525	183.525	681
184.026	184.026	682
184.981	184.981	683
185.690	185.690	684
185.886	185.886	685
186.318	186.318	686
187.105	187.105	687
187.155	187.155	688
187.267	187.267	689
187.350	187.350	690
187.877	187.877	691
187.963	187.963	692
188.604	188.604	693
188.873	188.873	694
190.019	190.019	695
190.051	190.051	696
190.329	190.329	697
190.444	190.444	698
190.986	190.986	699
191.182	191.182	700
191.231	191.231	701
191.684	191.684	702
191.711	191.711	703
191.755	191.755	704
192.035	192.035	705
